incident_name,hacker_address,tx_type,hash,blockNumber,timeStamp,from,to,value,gas,gasPrice,gasUsed,methodId,functionName
MommyMilkers_Honeypot_Token,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,normal,0xb49890c0d8cda0b1150daab910839df07e890fdba0a08107f4b61da94edba52d,12486043,1621712335,0x987d3bd04d9d46663408b1a3192e37a196653512,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,0,53619,40000000000,46625,0x095ea7b3,"approve(address _spender, uint256 _value)"
MommyMilkers_Honeypot_Token,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,normal,0x4c0b237aad97dd56534deccffce475e0bfbe58bb2f8b41fae128447bb8a09563,12486099,1621712991,0xa5d8801cf41c66cdb5f6d6d7d7c3c1e3fd1cc7a0,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,0,55950,38500000000,46625,0x095ea7b3,"approve(address _spender, uint256 _value)"
MommyMilkers_Honeypot_Token,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,normal,0x5405c8997f7107e2133e2549146eeae5441ef7fb5e20d4cd715757e14245b52d,12486099,1621712991,0xfea7d101dfdced2a4e252a9b3bf5badb13b80fc1,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,0,55950,38500000000,46625,0x095ea7b3,"approve(address _spender, uint256 _value)"
MommyMilkers_Honeypot_Token,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,normal,0x2ee8f0204164d5fe96ce51a74dfbc0682ef3c416477ddbc11a92ce429b451a8a,12486128,1621713622,0x7141961ed9d5fd7a123779616a47a48d063ddefd,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,0,55950,56100000000,46625,0x095ea7b3,"approve(address _spender, uint256 _value)"
MommyMilkers_Honeypot_Token,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,normal,0x2d3500bb330cd7b3e88856f92e459cbf557aa531268608f8b5ccdc3459f291b0,12486144,1621713810,0x82e72718cee266b2c39a408a9e3229e898cdc3cd,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,0,55950,48000000000,46625,0x095ea7b3,"approve(address _spender, uint256 _value)"
MommyMilkers_Honeypot_Token,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,normal,0xd413f5f5069d21d3975e9855c75cf94ebbea64576c001b995939656934f6c3c4,12486162,1621714058,0x3e2cb2da8cd2145ecbd6266ca7394af73f471133,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,0,55950,49000000000,46625,0x095ea7b3,"approve(address _spender, uint256 _value)"
MommyMilkers_Honeypot_Token,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,normal,0x61c51e8f41883e176b992ab0489c7a6c08c90ced9dd51d99d2a2e09b59fb7e95,12486171,1621714147,0xc82ade0d933d7ff4e4fdbe59089a209574d0c580,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,0,55950,45100000000,46625,0x095ea7b3,"approve(address _spender, uint256 _value)"
MommyMilkers_Honeypot_Token,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,normal,0x87540b2fb551395a0d72dc38df3cede814f971f196ed0fe58eb012ac67b0ea65,12486183,1621714301,0xac2de1ea87fefc3b7099e395f0cc3918d60ab736,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,0,55950,45000000000,46625,0x095ea7b3,"approve(address _spender, uint256 _value)"
MommyMilkers_Honeypot_Token,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,normal,0x21623d60c50860ac49669754234ac6522a917c47593c13c2f4f6d7542f372f42,12486199,1621714498,0x961ca167472a1f21a9de0874f8118c27ba2523f9,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,0,53619,56000000000,46625,0x095ea7b3,"approve(address _spender, uint256 _value)"
MommyMilkers_Honeypot_Token,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,normal,0x979cfe50006d05698a6a34e2a4945facc57b480beeaca3216ee0c89c9ba5a4e6,12486199,1621714498,0x384f09f944b6e30a173958ecf2d566b8476e129d,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,0,55950,42000000000,46625,0x095ea7b3,"approve(address _spender, uint256 _value)"
MommyMilkers_Honeypot_Token,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,normal,0xdd59dabf91de8ea081b74d809739d7121e9b2c20b847f9d8ad68bc48a3f8f3e9,12486265,1621715388,0xd25e1b6bb02823658a4b3c0f6c689046a52e2b23,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,0,55950,35000000000,46625,0x095ea7b3,"approve(address _spender, uint256 _value)"
MommyMilkers_Honeypot_Token,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,normal,0x7edaee07601592867f6c25098489b4f67c1e8170490e02e68305f1ce6b885ae8,12486266,1621715389,0x14c474f09d3bb63a27e41c899fe8b5f1980cb205,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,0,55950,38500000000,46625,0x095ea7b3,"approve(address _spender, uint256 _value)"
MommyMilkers_Honeypot_Token,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,normal,0xfc05191c38e95d991e04fb975f5d2b2381687c4f09c37a6d0e48d1d379aa3e84,12486308,1621715877,0xfa62438e964aaa52388a582cfefb90091a2890a0,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,0,55950,41000000000,46625,0x095ea7b3,"approve(address _spender, uint256 _value)"
MommyMilkers_Honeypot_Token,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,normal,0xe6443ae9350460810bebaade40e472610000c3a5af57be41cb4200f11fb54d11,12486338,1621716203,0x5bda5f7c7c92cd16d76bb0a27542ae7672ddbafe,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,0,55950,33000000000,46625,0x095ea7b3,"approve(address _spender, uint256 _value)"
MommyMilkers_Honeypot_Token,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,normal,0x888d30f6a82d8773227b531de944abed9d3dfcf66f325b8e6c5af262041499bd,12486404,1621716980,0x25a573da51434b1f7073ca2f4670b3866634ee83,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,0,55950,34100000000,46625,0x095ea7b3,"approve(address _spender, uint256 _value)"
MommyMilkers_Honeypot_Token,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,normal,0x73dac901bc2a42415925aa46523ec1607609f59dc3dc65325801bf6329e07d01,12486438,1621717497,0x838a73f7634eafb2014bf20be53d47961347871f,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,0,55950,39000000000,46625,0x095ea7b3,"approve(address _spender, uint256 _value)"
MommyMilkers_Honeypot_Token,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,normal,0xbcfd4b30b25e0e43e957bc18b787b2612f088861597ad9698869bcf2f54ee1a6,12486444,1621717580,0xb2c5ae080a236fe89a87fdbd1f9d58ad4b57c6b2,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,0,55950,42000000000,46625,0x095ea7b3,"approve(address _spender, uint256 _value)"
MommyMilkers_Honeypot_Token,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,normal,0x2c9c6ef1e817c42358f33a8b7f53e564eb1a0cc59408ea83df5ff78abe364b6b,12486452,1621717644,0x8009c221b0a3f3da4c2607fa73c34ceecdc2630e,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,0,51287,36300000000,46625,0x095ea7b3,"approve(address _spender, uint256 _value)"
MommyMilkers_Honeypot_Token,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,normal,0x69446c237c30b3f75604e1a712f3409131856d9ad80c10731fcc9fab537a69ba,12486461,1621717764,0xb2c5ae080a236fe89a87fdbd1f9d58ad4b57c6b2,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,0,100000,37000000000,36023,0xa9059cbb,"transfer(address _to, uint256 _value)"
MommyMilkers_Honeypot_Token,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,normal,0xae3aaf170e6dbbb58e71d848c1d2c2eddf5a697ed5f9f55166d3e6cb44e79f11,12486483,1621718016,0x6af98812b38f3ff4349daaef5d55d0ad8977393f,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,0,55950,35000000000,46625,0x095ea7b3,"approve(address _spender, uint256 _value)"
MommyMilkers_Honeypot_Token,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,normal,0x95494d787ed065a0e739fe9f7e44f01fbcb3e98793c9c9d5adc13920d87fc0c0,12486485,1621718022,0xb2c5ae080a236fe89a87fdbd1f9d58ad4b57c6b2,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,0,100000,34000000000,36023,0xa9059cbb,"transfer(address _to, uint256 _value)"
MommyMilkers_Honeypot_Token,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,normal,0xbe16b1179ea41ecdcae5a24c7f3770340a56e0ce52699537f3a70d5e056e1ee6,12486488,1621718070,0xb2c5ae080a236fe89a87fdbd1f9d58ad4b57c6b2,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,0,200000,38000000000,36023,0xa9059cbb,"transfer(address _to, uint256 _value)"
MommyMilkers_Honeypot_Token,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,normal,0x8a0910323fa44edc550007e9676620ee2337419a6e0e6c60c39abea408f5076a,12486535,1621718885,0x0b4fdcc075b9474fda815ae784456a9895a67e8b,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,0,55950,39000000000,46625,0x095ea7b3,"approve(address _spender, uint256 _value)"
MommyMilkers_Honeypot_Token,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,normal,0x892d3fa15efdc75c0492ffde0590f782a9a0059dc949818708a2f79716f33d0c,12486537,1621718898,0xf4f61a30ae8812fa2b2f235d0e0c3344a9e4c727,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,0,55950,37400000000,46625,0x095ea7b3,"approve(address _spender, uint256 _value)"
MommyMilkers_Honeypot_Token,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,normal,0x12284b5f359b2ae9d6dca76760d99c21b1a64b75f1763b6d62f7ffec2a9eead2,12486543,1621718959,0xef727e9c677868153acfd54f5c7ffa08be61ac6f,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,0,55950,37000000000,46625,0x095ea7b3,"approve(address _spender, uint256 _value)"
MommyMilkers_Honeypot_Token,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,normal,0xa4ee8041478e4d6acebf9a9e6fe35b059cb6631b259e551fde399621c783def2,12486583,1621719379,0x8981cc81ec9d58da52ed779fb7d8181e03bc8ce3,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,0,55950,35000000000,46625,0x095ea7b3,"approve(address _spender, uint256 _value)"
MommyMilkers_Honeypot_Token,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,normal,0xad45a03d22b58885de1303c5ae2826473edc80fd54c6ec79cd7a9b7a7c9ffd41,12486617,1621719902,0x60933e535d77661da0ff73a813c5623fba99d3bd,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,0,55950,40000000000,46625,0x095ea7b3,"approve(address _spender, uint256 _value)"
MommyMilkers_Honeypot_Token,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,normal,0x680c4b264eaa84ddfb12dd509d75e53044f927e35634b6591e5650213d6f4a64,12486634,1621720115,0x117026eb0c5ed7d365e78710753fc2961e085b2e,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,0,55950,39600000000,46625,0x095ea7b3,"approve(address _spender, uint256 _value)"
MommyMilkers_Honeypot_Token,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,normal,0xcea0a104daf849d6a1bd96c3d897d45d3d74e7538f15d283c98d0ca964bb4e1f,12486636,1621720152,0xf2119e50578b3dfa248652c4fbec76b9e415acb2,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,0,55950,41000000000,46625,0x095ea7b3,"approve(address _spender, uint256 _value)"
MommyMilkers_Honeypot_Token,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,normal,0xf905e86ceccbff4d818f1b7a474632c1be534992399a08e1054daf9d33ace4a2,12486636,1621720152,0x610674378651f20e3e43fa55dc55f60f33ed41d7,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,0,46625,39000000000,46625,0x095ea7b3,"approve(address _spender, uint256 _value)"
MommyMilkers_Honeypot_Token,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,normal,0x1661edfd1a4fa5d50d14d94fa046d95650c240ce89c995a1fa3be2fb9e382990,12486650,1621720348,0xe27522871448fcd74e67d693f326a4285be5cfb6,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,0,55950,35000000000,46625,0x095ea7b3,"approve(address _spender, uint256 _value)"
MommyMilkers_Honeypot_Token,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,normal,0x2072eee0348ce8bb48f0e1dbb65f44befd5428b84db0ca31240e66fff64fd870,12486652,1621720363,0x3a960810067d4a81ecd116c3498ae9838ddd9936,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,0,55950,35000000000,46625,0x095ea7b3,"approve(address _spender, uint256 _value)"
MommyMilkers_Honeypot_Token,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,normal,0x2624861d95bdc1888f97ee06ecb2136957f2739d36c74072964c9d7db7587b68,12486679,1621720617,0x111b0e761584b53f52ad9b662174287edaa61e0e,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,0,55950,34000000000,46625,0x095ea7b3,"approve(address _spender, uint256 _value)"
MommyMilkers_Honeypot_Token,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,normal,0x7250d2eddba7547b7bf3ca73eb989fd2f883867bb73bf9f1f11eb3073315ff16,12486695,1621720859,0xbc5f697592d86fe258b84f0ff57c68f499bdeb3a,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,0,55950,39600000000,46625,0x095ea7b3,"approve(address _spender, uint256 _value)"
MommyMilkers_Honeypot_Token,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,normal,0x901c1c71eefc968172d131bc5113077190be6d156dbfa78f326ef27928e76e81,12486708,1621721018,0xcb1efb949abab0839a8a04675b4009ce23598ee3,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,0,55950,38500000000,46625,0x095ea7b3,"approve(address _spender, uint256 _value)"
MommyMilkers_Honeypot_Token,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,normal,0x7c4debc0bf4a9883380df8fff0c904225a109816717a3aace3f5f2feecfcd8e6,12486711,1621721035,0x987f5f4a6fc6a46fdf58d1e1770564818a81e559,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,0,55950,36300000000,46625,0x095ea7b3,"approve(address _spender, uint256 _value)"
MommyMilkers_Honeypot_Token,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,normal,0xc36b782e3b48bb05b7dedee819aecac09cd122ec698e4dbeea4769a1f28e8068,12486731,1621721279,0x8d9bb530df096ae4b1d4e29f365a623a5eb4b105,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,0,46625,37000000000,46625,0x095ea7b3,"approve(address _spender, uint256 _value)"
MommyMilkers_Honeypot_Token,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,normal,0x0fc235084a27613a4a3621a801b0526c22a8d0f041994ca8fd418af770463754,12486746,1621721468,0x8d9bb530df096ae4b1d4e29f365a623a5eb4b105,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,0,46625,40000000000,46625,0x095ea7b3,"approve(address _spender, uint256 _value)"
MommyMilkers_Honeypot_Token,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,normal,0xe3f0656117131ddd6a0a50c3540027240ee05a851b2ac35788aa27ed633fbc1b,12486754,1621721561,0xc6e9f2d1c971d9829c1ad77389e43569e84ed053,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,0,55950,41800000000,46625,0x095ea7b3,"approve(address _spender, uint256 _value)"
MommyMilkers_Honeypot_Token,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,normal,0x7122ae88b02a718a83c9795f1587ea5ca2954a656ad9c8b27bc5d5f44c1f1630,12486777,1621721987,0xada52e159d2250de533122e997ad00e0add402a4,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,0,55950,42900000000,46625,0x095ea7b3,"approve(address _spender, uint256 _value)"
MommyMilkers_Honeypot_Token,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,normal,0xb55452d1b338519cc929a048078e364cff40ad4209730fcc628826f502c14788,12486862,1621723093,0x299f08a8ed7238efcf377cc0b89524d01657190e,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,0,55950,41000000000,46625,0x095ea7b3,"approve(address _spender, uint256 _value)"
MommyMilkers_Honeypot_Token,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,normal,0xb736681d06c65f31469e564d8a0c0d4a53d8e8ebb0147edc190ed764c989b38a,12486874,1621723323,0x052b491a1a436efd097a57966a0d87800d16701e,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,0,55950,34000000000,46625,0x095ea7b3,"approve(address _spender, uint256 _value)"
MommyMilkers_Honeypot_Token,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,normal,0x93d7817c7b5875411693e4a6eed034c49770ddb7ed9a6ee400d19acf1d345a6a,12486897,1621723614,0x865fda64c867d6c23d6b8a61ca99000c9f2c23c0,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,0,55950,35200000000,46625,0x095ea7b3,"approve(address _spender, uint256 _value)"
MommyMilkers_Honeypot_Token,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,normal,0xfaa8ca8a45d991638340377d2ea33f5a02c76e97a6d0b31bcd26df6be8f710c4,12486905,1621723687,0x0db9c42bb18aacfdff4bdf141e9fd22af31a1204,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,0,55950,33000000000,46625,0x095ea7b3,"approve(address _spender, uint256 _value)"
MommyMilkers_Honeypot_Token,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,normal,0x35343f65eaeefca093d4b565b4678f99f5bf65105cd904e451840aa7bd6446df,12486912,1621723841,0x3ba93016622df5548e3f9616c82e2d3d8e509d95,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,0,55950,36300000000,46625,0x095ea7b3,"approve(address _spender, uint256 _value)"
MommyMilkers_Honeypot_Token,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,normal,0x64be3ed72539ec8544f1d441dc94cace22271c022f91551954a935767a6f0f04,12486936,1621724135,0x1af682f0bb4504fe130b5cbb1d86fa1878a100b6,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,0,55950,36000000000,46625,0x095ea7b3,"approve(address _spender, uint256 _value)"
MommyMilkers_Honeypot_Token,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,normal,0xbb92f909a5260d0f70ca990bc270f3a19e4377404ec21184734f844551879d17,12486971,1621724433,0x8d9bb530df096ae4b1d4e29f365a623a5eb4b105,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,0,51287,36000000000,46625,0x095ea7b3,"approve(address _spender, uint256 _value)"
MommyMilkers_Honeypot_Token,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,normal,0x1d35ceb34cbc043851e4c0647eb7039f2d5568161b8419f1e6b0fe1a1fe5f6f1,12487016,1621725018,0xcd9ac7521f0ce14601d4d58fcaf5adb4f84cf0fc,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,0,55950,39600000000,46625,0x095ea7b3,"approve(address _spender, uint256 _value)"
MommyMilkers_Honeypot_Token,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,normal,0x08b2aac65459c790242e8c6ce1195d94b22558d5f310e1d63a058e898d7778c3,12487028,1621725182,0x40e84785b0bb9833622acc497467e1059188ae5c,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,0,55950,37000000000,46625,0x095ea7b3,"approve(address _spender, uint256 _value)"
MommyMilkers_Honeypot_Token,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,normal,0xbf764790a3e9caec19b3cfdf8f5333fc1eca08653e62a93829798d617e3785d0,12487047,1621725404,0xaf39c434880868d297101226d7d6dbd83fc03d26,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,0,55950,34000000000,46625,0x095ea7b3,"approve(address _spender, uint256 _value)"
MommyMilkers_Honeypot_Token,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,normal,0x91a22442acebae3adb6541c2fa4f3367878972544d3d6e6f3678edf555c458a1,12487121,1621726436,0x1ce2304369d957fc1f0dd32c983f445e449f4c7a,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,0,55950,40000000000,46625,0x095ea7b3,"approve(address _spender, uint256 _value)"
MommyMilkers_Honeypot_Token,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,normal,0xfb3983bbf85b6f75643b6e82cf93c50e72984fc44f4097096acabbaa13ac8c61,12487130,1621726563,0x297f3e39226dca5be39223be60c85cb2a08f605c,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,0,55950,36000000000,46625,0x095ea7b3,"approve(address _spender, uint256 _value)"
MommyMilkers_Honeypot_Token,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,normal,0x7795c1e4bf6a75ba05ba3d31024f3d41b5adf1809cf1bf095cf640d15ab97eb6,12487138,1621726637,0x924e8fc81484781b8057db784266017fce1af136,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,0,55950,33000000000,46625,0x095ea7b3,"approve(address _spender, uint256 _value)"
MommyMilkers_Honeypot_Token,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,normal,0x15320602ff4f16236b4e977ea7ee1cc888042fbe82901dfc83f23a9f0a742186,12487156,1621726805,0xd098e3a1ada1aaa2a9702e650c198141222db51c,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,0,55950,34000000000,46625,0x095ea7b3,"approve(address _spender, uint256 _value)"
MommyMilkers_Honeypot_Token,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,normal,0xcae912eb5e4b6043d3055ea51e9b03ce9fdddce806cf0d395b49ccbcaeb28fa5,12487178,1621727120,0x1c0a31fe38a25abae792012701204160316029ee,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,0,53619,34000000000,46625,0x095ea7b3,"approve(address _spender, uint256 _value)"
MommyMilkers_Honeypot_Token,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,normal,0x92e1cbf69ccd10de5da97da239c0c1a3082424e676bd6f6eecadedb6a4987e3d,12487229,1621727636,0xa476de4e2be18d953c9414c72bbc5ef2ddace24a,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,0,55950,36300000000,46625,0x095ea7b3,"approve(address _spender, uint256 _value)"
MommyMilkers_Honeypot_Token,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,normal,0x080839a9574778f074c2d2646b92a462eed0130662741f1233ba3827bc1ceb9e,12487253,1621728077,0x12c8ca9643a53e3aeb8e5dfdd38093dc94277345,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,0,55950,39600000000,46625,0x095ea7b3,"approve(address _spender, uint256 _value)"
MommyMilkers_Honeypot_Token,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,normal,0x1115ea12f1481100567e58ffbc7168da81c64ffa91253e56d4a4b20528de90da,12487262,1621728229,0xcaf7ff3d426f1b5c13f00e0e714f11183eb1c643,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,0,55950,48400000000,46625,0x095ea7b3,"approve(address _spender, uint256 _value)"
MommyMilkers_Honeypot_Token,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,normal,0x4e033c685bcc37d76e5059883ec8e23d702231d23565a7fb67736af6795a3bfb,12487269,1621728392,0x9aa8520e13061a84b93faef8f6dbacb151b2f801,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,0,55950,50600000000,46625,0x095ea7b3,"approve(address _spender, uint256 _value)"
MommyMilkers_Honeypot_Token,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,normal,0x09b836a6e5851d0531251942729b169cf7e3cb3226d1a9c1b60ccb67dd1c1714,12487278,1621728543,0x1c0a31fe38a25abae792012701204160316029ee,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,0,55950,46000000000,46625,0x095ea7b3,"approve(address _spender, uint256 _value)"
MommyMilkers_Honeypot_Token,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,normal,0xf8470c81d1e7869e582d8e84202be4ea0dbb4b7c1d40cecae2e70fca55424787,12487311,1621728916,0xcb0e4a045ac99adc91c752637485acff8cb2054a,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,0,55950,46000000000,46625,0x095ea7b3,"approve(address _spender, uint256 _value)"
MommyMilkers_Honeypot_Token,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,normal,0x9d936a1736e0c6ac2c0ea01119d31fed3b9168c946e404923d6c0ec1e89a49ff,12487313,1621728935,0xb8e3785a6f54d9630609fc4fba22ea6b357f446d,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,0,53619,52800000000,46625,0x095ea7b3,"approve(address _spender, uint256 _value)"
MommyMilkers_Honeypot_Token,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,normal,0x9fc5ab2cee29b0b3075d3fd21a7e02276bee43d899e14763c2ccaa9cb2d3574c,12487343,1621729360,0x8dee2115ba538afa3d0aa1e6e7a21e7152023e97,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,0,55950,45100000000,46625,0x095ea7b3,"approve(address _spender, uint256 _value)"
MommyMilkers_Honeypot_Token,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,normal,0xf8497a6a88f67f1a758396470b47b69a6174a25abfb2a666c8ed458387ce0a67,12487343,1621729360,0x82e72718cee266b2c39a408a9e3229e898cdc3cd,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,0,59694,43000000000,39796,0xa9059cbb,"transfer(address _to, uint256 _value)"
MommyMilkers_Honeypot_Token,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,normal,0x80f9efd1f813e271274e5145a33c5bfa077c0d567dc26e91ab98ffec6afdabf8,12487354,1621729542,0xeba5ed867733a69679d69673a3a834a5f872143b,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,0,55950,41000000000,46625,0x095ea7b3,"approve(address _spender, uint256 _value)"
MommyMilkers_Honeypot_Token,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,normal,0x283dbd98e93a2c367b47f5639dca74bedc2f52ee4c11aa9739e98eef5e0dbe35,12487472,1621730965,0x00e1d5c9e2c2b1b961d4624f73f5ee28cfb4b80d,0x45dac6c8776e5eb1548d3cdcf0c5f6959e410c3a,0,55950,82500000000,46625,0x095ea7b3,"approve(address _spender, uint256 _value)"
